date,Station_No,PM2.5,TSP,O3,CO,NO2,SO2,Temperature,Humidity
19-04-2021 13:00,6,23.20833333,56.08666667,103.2538,3078.156,78.7617,505.2233333,33.53166667,58.065
19-04-2021 14:00,1,22.85166667,54.49,151.2818667,692.375,92.93943333,206.1066667,33.71,57.73666667
19-04-2021 14:00,2,20.69166667,47.69666667,119.5467,0.0,18.6318,396.0566667,34.16,55.66
19-04-2021 14:00,3,26.87666667,0.0,95.56538333,908.587,23.65046667,369.8566667,32.80333333,59.75833333
19-04-2021 14:00,4,24.695,60.21333333,100.9309167,741.08,18.50633333,329.6833333,34.205,56.035
19-04-2021 14:00,5,21.525,67.765,138.1297667,1052.983,50.21803333,391.69,32.435,61.99166667
19-04-2021 14:00,6,22.21166667,53.64833333,77.57121667,1581.289,21.76846667,551.51,33.71833333,56.4
19-04-2021 15:00,1,21.97833333,53.07833333,140.4853667,718.924,139.2366333,251.52,31.72,67.9
19-04-2021 15:00,2,20.47666667,46.88333333,151.1182833,0.0,49.873,372.9133333,32.04166667,66.565
19-04-2021 15:00,3,24.64166667,0.0,116.7330667,899.801,58.4361,334.05,32.21,65.36
19-04-2021 15:00,4,26.31666667,67.99666667,120.1683167,977.92,65.7759,349.77,31.21333333,72.34166667
19-04-2021 15:00,5,18.00333333,44.43666667,120.62635,725.609,58.342,348.0233333,31.5,67.71333333
19-04-2021 15:00,6,19.645,44.46166667,105.8384167,1048.208,75.4682,406.9733333,32.17333333,64.965
19-04-2021 16:00,1,18.97,49.59,136.6248,766.101,154.1985333,248.9,30.49666667,72.22833333
19-04-2021 16:00,2,14.615,40.39,167.7710667,0.0,64.23893333,262.4366667,28.405,74.305
19-04-2021 16:00,3,18.045,0.0,112.8397833,785.392,62.23146667,258.07,28.80666667,74.69166667
19-04-2021 16:00,4,23.16166667,57.62666667,121.5751333,1202.154,65.4936,365.9266667,29.79833333,73.49333333
19-04-2021 16:00,5,15.045,45.40166667,136.8538167,1357.246,66.02683333,409.5933333,29.32,73.37333333
19-04-2021 16:00,6,15.75384615,37.74230769,127.595,1208.148462,111.6532692,357.2269231,29.44615385,72.81730769
19-04-2021 17:00,1,19.68833333,47.83333333,145.262,1377.683,165.3650667,305.6666667,28.72833333,73.70833333
19-04-2021 17:00,2,15.17833333,40.925,175.8193667,0.0,88.76766667,275.1,27.37833333,77.21333333
19-04-2021 17:00,3,19.86333333,0.0,132.3716333,1158.224,91.40246667,273.79,27.47,79.34166667
19-04-2021 17:00,4,19.14,52.01833333,110.6477667,2188.287,76.0328,471.1633333,28.73666667,72.41833333
19-04-2021 17:00,5,14.525,31.76833333,147.0941333,3000.037,83.5608,672.4666667,28.185,73.59166667
19-04-2021 17:00,6,15.84166667,36.72333333,130.8012333,2105.011,128.6974333,475.9666667,28.21,74.11666667
19-04-2021 18:00,1,20.17833333,51.98666667,145.55645,1720.528,178.5077,344.53,27.88,74.97333333
19-04-2021 18:00,2,21.19833333,47.55,153.6701833,0.0,87.35616667,273.3533333,27.52666667,78.57166667
19-04-2021 18:00,3,28.26166667,0.0,113.9848667,1198.907,87.7012,274.6633333,27.56,78.595
19-04-2021 18:00,4,20.73666667,48.65333333,108.6193333,2474.596,90.08506667,512.21,28.53666667,73.22333333
19-04-2021 18:00,5,16.05,34.775,138.8168167,4192.068,90.9006,672.4666667,28.655,72.305
19-04-2021 18:00,6,15.295,32.98666667,118.3689,1785.277,121.4517333,402.17,28.065,75.15333333
19-04-2021 19:00,1,27.475,78.49666667,145.5237333,2115.898,189.8310667,427.06,27.08666667,81.96833333
19-04-2021 19:00,2,18.28166667,44.68166667,129.7870167,0.0,75.9387,278.1566667,27.73,77.03
19-04-2021 19:00,3,29.88666667,0.0,104.2353,1136.641,82.2434,265.0566667,27.435,79.075
19-04-2021 19:00,4,25.06333333,57.67,98.96791667,2037.97,83.52943333,439.2866667,28.29333333,74.39333333
19-04-2021 19:00,5,15.14833333,32.63166667,118.66335,2490.64,80.98873333,584.26,28.37666667,73.93333333
19-04-2021 19:00,6,17.76166667,39.77833333,108.9137833,2198.983,124.5256667,477.7133333,28.09166667,75.60333333
19-04-2021 20:00,1,31.60166667,86.325,144.4113667,2381.961,208.3687667,465.05,26.66333333,84.79333333
19-04-2021 20:00,2,17.55833333,43.505,123.17825,0.0,71.516,259.8166667,27.45333333,78.41
19-04-2021 20:00,3,36.005,0.0,98.18271667,1179.998,82.68253333,264.1833333,27.26333333,80.15166667
19-04-2021 20:00,4,22.97166667,53.8,98.28086667,1945.908,86.2897,417.89,28.17833333,75.39
19-04-2021 20:00,5,15.42666667,32.64,109.9607167,2125.448,76.34646667,526.62,28.615,72.93333333
19-04-2021 20:00,6,17.46333333,38.76833333,101.2253667,1581.671,114.7706333,358.94,27.92833333,76.01
19-04-2021 21:00,1,31.22,82.18333333,134.8908167,2581.747,206.8318,500.42,26.695,84.68666667
19-04-2021 21:00,2,21.56923077,49.30384615,125.06575,0.0,87.80253846,311.3769231,27.41730769,79.10769231
19-04-2021 21:00,3,31.53,0.0,99.06606667,1186.683,87.95213333,280.34,27.135,79.97333333
19-04-2021 21:00,4,20.76833333,48.63333333,92.261,2145.312,83.21576667,450.64,27.975,76.09333333
19-04-2021 21:00,5,15.51333333,33.70166667,108.3576,1882.687,78.88716667,475.0933333,28.27666667,75.015
19-04-2021 21:00,6,17.38166667,40.55666667,97.33208333,1901.023,123.6474,418.3266667,27.98833333,76.57
19-04-2021 22:00,1,37.89666667,106.01,121.9023,2288.371,197.2963333,458.0633333,27.19666667,82.315
19-04-2021 22:00,2,18.765,45.06833333,126.0900333,0.0,86.3838,256.76,27.14666667,81.64333333
19-04-2021 22:00,3,29.11166667,0.0,96.9722,1219.917,87.7953,286.0166667,27.35,80.38666667
19-04-2021 22:00,4,20.24166667,46.935,90.36343333,1684.811,80.01636667,368.11,28.02166667,76.445
19-04-2021 22:00,5,14.86166667,31.68666667,109.3391,1156.505,76.34646667,348.46,27.925,77.03666667
19-04-2021 22:00,6,17.72166667,44.85666667,93.86411667,1438.612,119.5697333,336.67,27.81166667,78.29
19-04-2021 23:00,1,37.74166667,103.5233333,120.7572167,2033.004,195.728,414.8333333,26.88833333,84.16666667
19-04-2021 23:00,2,19.98833333,45.99333333,116.6676333,0.0,85.00366667,250.21,27.46333333,81.24833333
19-04-2021 23:00,3,39.69333333,0.0,88.30228333,876.499,83.02756667,224.01,27.37166667,81.15833333
19-04-2021 23:00,4,20.37833333,47.395,84.11455,1431.354,80.51823333,328.3733333,27.87333333,77.57333333
19-04-2021 23:00,5,15.29666667,32.07666667,107.67055,958.629,78.22846667,317.8933333,28.16833333,77.23666667
19-04-2021 23:00,6,17.145,39.49,89.41465,1174.65,113.0141,282.5233333,27.81,79.13666667
20-04-2021 00:00,1,34.17166667,98.72333333,119.7757167,1563.335,194.5360667,334.4866667,26.70333333,85.80833333
20-04-2021 00:00,2,26.03833333,53.27166667,119.7757167,0.0,86.60336667,224.8833333,27.08666667,82.70666667
20-04-2021 00:00,3,57.87666667,0.0,84.86703333,972.381,83.02756667,244.0966667,26.78,83.635
20-04-2021 00:00,4,21.1,48.05666667,84.11455,1048.972,77.56976667,265.0566667,27.59833333,79.365
20-04-2021 00:00,5,14.625,31.06333333,97.46295,851.478,72.14333333,305.6666667,27.92,77.79166667
20-04-2021 00:00,6,18.57166667,42.11,88.85846667,883.757,115.6175333,221.39,27.72333333,79.55333333
20-04-2021 01:00,1,26.89166667,76.835,113.5268333,860.646,185.5965667,215.7133333,26.49333333,87.205
20-04-2021 01:00,2,21.19482759,48.15517241,118.8630345,0.0,86.7017931,233.5413793,26.95862069,82.70689655
20-04-2021 01:00,3,32.97413793,0.0,81.59987931,832.4306897,79.27113793,215.4724138,27.11034483,82.43965517
20-04-2021 01:00,4,23.79333333,55.81333333,78.84716667,835.434,76.221,226.63,27.35,80.92
20-04-2021 01:00,5,14.45833333,30.54833333,96.71046667,670.028,70.79456667,270.2966667,27.56,79.075
20-04-2021 01:00,6,17.595,38.19833333,81.49721667,775.842,107.8699667,202.6133333,27.53333333,79.91333333
20-04-2021 02:00,1,22.695,61.56333333,104.52975,734.968,176.1238333,189.95,26.30166667,88.225
20-04-2021 02:00,2,21.975,48.41833333,108.6847667,0.0,76.7856,230.56,26.87833333,83.40666667
20-04-2021 02:00,3,30.75,0.0,68.34511667,814.615,71.76693333,227.0666667,27.97333333,79.025
20-04-2021 02:00,4,25.37833333,59.25333333,81.00646667,676.331,78.3853,197.81,27.21333333,81.39166667
20-04-2021 02:00,5,16.50833333,34.85333333,91.31221667,870.387,68.2225,322.6966667,27.50166667,79.80166667
20-04-2021 02:00,6,17.08,36.75333333,79.37063333,797.998,105.5488333,206.98,27.45833333,80.55833333
20-04-2021 03:00,1,26.705,69.555,102.5013167,800.099,174.2104667,211.3466667,26.235,88.30666667
20-04-2021 03:00,2,20.72333333,46.26666667,108.06315,0.0,80.33003333,231.87,26.91833333,83.38
20-04-2021 03:00,3,25.55,0.0,56.1418,767.82,64.01936667,220.5166667,28.43666667,77.67
20-04-2021 03:00,4,25.5,62.58166667,85.88125,747.765,86.7602,207.8533333,27.04166667,83.18
20-04-2021 03:00,5,15.12,31.84833333,89.57823333,1039.422,67.50106667,374.2233333,27.49333333,80.02833333
20-04-2021 03:00,6,20.81833333,46.27166667,76.19711667,956.528,106.8035,234.9266667,27.315,81.98166667
20-04-2021 04:00,1,38.31,106.5583333,106.0674333,934.563,179.5741667,224.01,26.105,88.74666667
20-04-2021 04:00,2,19.78666667,46.215,107.7032667,0.0,84.06266667,275.9733333,26.94,83.45833333
20-04-2021 04:00,3,18.78833333,0.0,62.6197,656.849,61.29046667,213.9666667,28.40666667,77.83
20-04-2021 04:00,4,29.13166667,73.705,86.43743333,870.387,90.2419,202.6133333,27.07,83.53166667
20-04-2021 04:00,5,13.49166667,28.78333333,89.87268333,760.562,65.08583333,305.23,27.63833333,79.63
20-04-2021 04:00,6,16.595,35.99333333,79.27248333,976.774,106.3016333,231.4333333,27.51,80.89
20-04-2021 05:00,1,44.67833333,132.3033333,105.5766833,1211.322,179.8564667,278.1566667,25.83333333,89.575
20-04-2021 05:00,2,22.405,49.51,111.20395,0.0,87.16796667,351.5166667,27.04166667,82.925
20-04-2021 05:00,3,19.23,0.0,75.3792,895.981,69.4458,239.73,27.46666667,81.25166667
20-04-2021 05:00,4,29.88666667,77.32666667,89.83996667,1457.521,97.2994,269.4233333,26.82666667,85.51666667
20-04-2021 05:00,5,15.02166667,32.24833333,95.69625,1397.356,78.69896667,396.0566667,27.59833333,80.29333333
20-04-2021 05:00,6,16.52833333,34.37666667,83.75466667,1007.143,110.4420333,238.42,27.595,80.53666667
20-04-2021 06:00,1,51.19166667,152.3616667,105.2822333,1448.162,177.1589333,326.19,26.21833333,88.68666667
20-04-2021 06:00,2,25.02166667,53.60833333,102.1414333,0.0,78.8558,420.51,28.47833333,77.75666667
20-04-2021 06:00,3,24.045,0.0,91.54123333,1742.302,83.0903,387.76,27.525,81.93
20-04-2021 06:00,4,33.84333333,102.9916667,95.33636667,2022.69,102.3494333,410.03,27.515,83.73
20-04-2021 06:00,5,18.20833333,39.14,107.27795,2639.238,81.83563333,582.95,27.79,79.94166667
20-04-2021 06:00,6,17.66166667,37.53666667,92.4573,1651.959,115.8057333,356.7566667,27.76833333,80.26
20-04-2021 07:00,1,40.94,130.615,102.6976167,1390.289,148.9916667,310.9066667,28.10333333,81.35833333
20-04-2021 07:00,2,19.315,45.405,80.22126667,0.0,45.10526667,415.7066667,30.29,71.41833333
20-04-2021 07:00,3,23.63666667,0.0,86.372,1717.472,66.56006667,415.7066667,29.24333333,76.9
20-04-2021 07:00,4,40.09,107.8416667,111.891,2096.607,83.749,496.0533333,29.02666667,78.25666667
20-04-2021 07:00,5,16.95166667,36.96666667,122.7202167,2413.285,73.52346667,552.3833333,28.56,77.84833333
20-04-2021 07:00,6,16.38166667,37.24333333,105.90385,2445.182,110.8184333,515.2666667,28.64166667,77.77666667
20-04-2021 08:00,1,33.035,84.395,103.5155333,1384.368,115.0215667,315.71,30.62166667,72.79833333
20-04-2021 08:00,2,17.39833333,42.72166667,80.94103333,0.0,34.4406,343.6566667,31.025,68.88333333
20-04-2021 08:00,3,21.94666667,0.0,69.22846667,1048.017,44.82296667,326.6266667,30.66333333,72.245
20-04-2021 08:00,4,24.245,75.17166667,99.42595,1659.599,39.67883333,455.88,30.285,72.43
20-04-2021 08:00,5,17.24166667,43.70333333,95.9907,1704.293,51.1904,506.0966667,29.93166667,72.77833333
20-04-2021 08:00,6,16.87666667,38.58,96.12156667,1740.965,85.22323333,399.1133333,29.57666667,74.69666667
20-04-2021 09:00,1,21.08666667,50.50333333,98.50988333,898.082,64.01936667,259.38,31.915,67.15666667
20-04-2021 09:00,2,15.965,40.77666667,66.97101667,0.0,15.997,317.4566667,32.06333333,63.26
20-04-2021 09:00,3,22.5490566,0.0,55.8899434,677.6535849,27.12920755,280.7849057,31.5,67.41320755
20-04-2021 09:00,4,22.725,88.02,86.99361667,1116.013,21.61163333,403.48,31.73,65.96833333
20-04-2021 09:00,5,17.42166667,42.77,61.70363333,1590.075,25.7834,530.9866667,31.63333333,65.30166667
20-04-2021 09:00,6,15.99661017,36.81694915,79.85084746,1047.327458,67.05023729,324.1694915,30.55084746,68.60338983
20-04-2021 10:00,1,18.87,44.355,88.04055,836.58,29.95516667,274.6633333,32.80166667,62.04833333
20-04-2021 10:00,2,15.69666667,40.46,78.22555,0.0,11.6684,296.4966667,33.105,58.12333333
20-04-2021 10:00,3,23.93833333,0.0,61.76906667,576.438,23.17996667,269.86,32.61666667,62.37833333
20-04-2021 10:00,4,20.225,48.96,88.59673333,875.353,6.053766667,369.8566667,32.94666667,59.81
20-04-2021 10:00,5,21.14166667,52.17833333,68.86858333,1718.809,14.89916667,599.1066667,32.69833333,59.985
20-04-2021 10:00,6,17.72,39.97666667,97.3648,936.091,59.283,275.5366667,31.24833333,64.44333333
20-04-2021 11:00,1,20.44833333,49.86833333,145.16385,977.156,81.71016667,269.86,32.55166667,61.99666667
20-04-2021 11:00,2,15.50166667,40.15666667,103.2210833,0.0,13.3622,290.82,33.525,55.645
